name,artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
Samba,vision string quartet,4vJLFhcjscdsV2if8Sasuo,0.807,0.181,2,-18.778,1,0.109,0.957,0.915,0.1,0.897,101.905,276500,4,classical
Oort Cloud,Jexper Holmen,6lbFbiGyZmIsFWzIAPDDYf,0.0668,0.00194,9,-23.844,0,0.0455,0.982,0.57,0.106,0.0232,77.188,3383971,3,classical
The Unanswered Question,Charles Ives,7umTDygSNRwDVYvdp9CGNG,0.0642,0.0104,0,-31.363,1,0.0381,0.755,0.969,0.219,0.0373,68.345,355573,4,classical
"Vocalise, Op 34, No.14",Sergei Rachmaninoff,0NbzmSCxQ5ShO8KxfB8osi,0.194,0.0452,4,-26.488,0,0.0417,0.993,0.776,0.0731,0.0395,86.499,359267,4,classical
Toxic,Yaron Herman Trio,38eALvxqiHDakJoY0Gg3MW,0.404,0.329,0,-15.059,1,0.0388,0.419,0.87,0.0856,0.339,154.259,270400,4,classical
Main Title,James Horner,5An0xAdkArBpDhRVYWvRfD,0.171,0.0397,9,-32.242,0,0.0488,0.801,0.098,0.115,0.04,124.188,311933,4,classical
"This Is Our Planet - From ""Our Planet""",Steven Price,1twnThKLYDlaKpP4WSW2QS,0.257,0.33,10,-16.169,1,0.0388,0.598,0.943,0.365,0.0814,97.082,223720,4,classical
The Visitors / Bye / End Titles: The Special Edition,John Williams,2AXPdHyeJFqEh8OyR2JImr,0.0908,0.151,7,-18.838,1,0.0393,0.799,0.548,0.0738,0.0344,85.198,752720,4,classical
Blurred - Sven Helbig Rework,Kiasmos,74xCaDznBiIIktSPbFd31H,0.0855,0.122,2,-18.526,1,0.0436,0.946,0.945,0.134,0.0372,85.44,284619,4,classical
Berceuse (Arr. For viola and piano),Frank Bridge,6tWg05l8fgCms52XX9qI2C,0.0882,0.00626,10,-35.154,1,0.041,0.99,0.92,0.0756,0.123,83.771,214107,3,classical
"Rossini: Guillaume Tell, Act 3 Scene 3: ""Sois immobile, et vers la terre"" (Guillaume)",Gioachino Rossini,3cwa2szlmPKqZe2V6ZQcGL,0.251,0.123,1,-21.134,1,0.0447,0.991,0.617,0.133,0.0885,84.121,187093,4,classical
The Firebird Suite: Variation of the Firebird,Igor Stravinsky,6g36wvsLiYaqByw7E2mJlW,0.484,0.469,10,-16.479,0,0.0675,0.905,0.912,0.886,0.358,117.995,69427,4,classical
"Litanies, AWV 100",Mats Norrefalk,0GbhHbTPV5XkpnahXvWhQX,0.142,0.258,8,-15.198,1,0.0337,0.286,0.823,0.0992,0.0617,92.2,274320,3,classical
Sonata D major,Georg Muffat,48QIVLW6MoDjMhAUzFnZci,0.253,0.232,1,-13.413,1,0.0377,0.868,0.12,0.112,0.0702,109.4,772907,4,classical
"String Quartet No. 1 in D Major, Op. 11: II. Andante cantabile (arr. by L. Stokowski)",Pyotr Ilyich Tchaikovsky,7G8ZWmAmEANvyFtyQZNY2W,0.0841,0.0131,5,-36.716,1,0.0467,0.854,0.956,0.0796,0.0336,84.625,477360,4,classical
Vague / E la nave va,Anja Lechner,66zjSAHGUoGZQKXXnbtXNn,0.165,0.0239,0,-26.612,0,0.045,0.995,0.922,0.0966,0.0953,66.737,418227,4,classical
"Tristan und Isolde, Act III, Dritte Szene: Mild und leise wie er lächelt (Isolde)",Nina Stemme,3ZzTDUe3NLWYNgfIMsFuzL,0.24,0.14,11,-19.212,1,0.0419,0.933,0.00876,0.117,0.0304,65.525,401587,4,classical
Field Trip,Thomas Newman,4GjD1FcG5UkQUuHE4pI1Fa,0.274,0.115,7,-19.037,1,0.034,0.967,0.876,0.0994,0.172,83.641,57507,3,classical
"Symphony No. 3 in E-Flat Major, Op. 55 ""Eroica"": I. Allegro con brio",Ludwig van Beethoven,07ONffHgE53L6vIJyrYne5,0.274,0.103,3,-20.165,1,0.0392,0.904,0.811,0.105,0.233,80.438,979502,3,classical
Blumenfeld : Etude for the Left Hand in A flat major Op.36,Felix Blumenfeld,6p1zvNgTLyvlVfoEBlIxAg,0.28,0.0606,8,-24.28,1,0.0387,0.989,0.911,0.118,0.0391,112.452,301227,4,classical
"Berceuse in D Flat Major, Op. 57",Frédéric Chopin,69oUJ4qeLrbFHCloblMglx,0.219,0.0323,1,-31.578,1,0.0431,0.981,0.946,0.127,0.0605,61.167,248613,4,classical
"Der Rosenkavalier (2001 - Remaster), Act III: Marie Theres'!...Hab'mir's gelobt (Sophie/Octavian/Marschallin)",Richard Strauss,1nRIjsw3aKbIYu3pOrHSUp,0.148,0.192,1,-16.385,1,0.0416,0.975,0.000701,0.147,0.0369,93.771,279733,4,classical
Melodies of the Upper Worlds (Arr. M. Ayrapetyan for Piano): XIII. To Proclaim in the Morning About Your Mercy,Baal HaSulam,4us41JLDICJX3YWZgz9Whp,0.416,0.00661,9,-32.409,0,0.042,0.993,0.922,0.0626,0.198,129.077,177227,3,classical
"6 Moments musicaux, Op. 16: No. 4 in E Minor: Presto",Sergei Rachmaninoff,4y9rtbuPja3MP2ZTVGzHGb,0.333,0.189,4,-18.924,0,0.0292,0.981,0.854,0.0794,0.156,100.313,180000,4,classical
"Schumann: 12 Gedichte aus Liebesfrühling, Op. 37: No. 11: Warum willst du andre fragen",Clara Schumann,1NechTDnTtSaciAT6gmvJQ,0.238,0.00484,8,-31.76,1,0.0393,0.995,0.95,0.121,0.0394,70.821,129920,3,classical
Guitar Concerto: 2nd movement,Dale Kavanagh,4UZxMSuKvhtIA71oo39S9v,0.386,0.131,4,-23.227,0,0.0526,0.957,0.838,0.104,0.146,110.405,479000,4,classical
"Harpsichord Concerto No. 5 in F Minor, BWV 1056: II. Largo",Johann Sebastian Bach,5Bs1ug0oZH9hdLvMNwUU5t,0.502,0.00918,5,-32.472,0,0.0435,0.988,0.88,0.0977,0.287,118.523,182000,4,classical
The Cave of Wonders,Alan Menken,67HFPFaGfph10SMGWrVJ3X,0.17,0.192,9,-16.97,0,0.0338,0.893,0.725,0.246,0.0478,74.959,297680,4,classical
3 Gymnopedies: No. 2. Lent et triste,Erik Satie,6cYiVbPLYKEikRkjPmqW44,0.58,0.00172,2,-32.045,0,0.102,0.994,0.92,0.0665,0.318,64.489,191290,3,classical
Rodrigo: Concierto de Aranjuez: I. Allegro con spirito,Joaquín Rodrigo,3LTqAqDUSmpwMMge0hULc4,0.533,0.224,7,-17.735,1,0.0344,0.95,0.904,0.108,0.346,125.033,362533,3,classical
Fallen Rain,Rich Batsford,26DpsU4AU11OK1MjF4THqH,0.309,0.0416,2,-29.916,0,0.0383,0.995,0.916,0.116,0.525,209.646,164694,3,classical
Concertino bianco: 1. Con intenerimento,Georgs Pelēcis,4TewheY5HBdF1Qv1DVZwcJ,0.312,0.0443,0,-26.137,1,0.0297,0.905,0.837,0.0872,0.183,96.95,377560,4,classical
He's a Pirate,Klaus Badelt,4AD2dterIUjNt1LFNI9Bvi,0.453,0.695,10,-10.953,1,0.0554,0.0223,0.962,0.117,0.126,70.425,90427,4,classical
Guillaume Tell: Guillaume Tell: Overture,Gioachino Rossini,3QaPlDueCFnbJdPCeK0RbM,0.278,0.136,4,-18.548,1,0.0446,0.896,0.671,0.209,0.093,103.339,695107,4,classical
The Piano: The Heart Asks Pleasure First,Michael Nyman,3hm1ChRHvRMu5SRXzzD0W8,0.12,0.155,9,-24.401,0,0.0416,0.991,0.893,0.097,0.155,187.476,132253,3,classical
"Violin Concerto in D Major, Op. 35: III. Finale. Allegro assai vivace",Erich Wolfgang Korngold,02X3aLg6SFjfctLM9B1JDI,0.406,0.222,9,-21.139,1,0.0539,0.941,0.63,0.233,0.29,146.15,446133,4,classical
The Long Ride II,Devonté Hynes,2qhoKIXzyzUmsfQhqmfg0c,0.424,0.4,9,-16.648,0,0.0305,0.99,0.91,0.149,0.478,161.992,167360,4,classical
Die tote Stadt / Act 1: Mariettas Lied,Erich Wolfgang Korngold,0Ki8iaKSPLYMXZJCJx2A28,0.156,0.253,10,-14.952,1,0.0367,0.941,0.906,0.0917,0.0379,93.819,329560,3,classical
Fantasia Gaelach No. 1,Archibald James Potter,48Fx5ur3KtKBPGha402Sce,0.0977,0.00656,8,-34.441,1,0.0459,0.964,0.606,0.094,0.0357,88.795,516773,3,classical
"Piano Trio No. 2 in F Major, Op. 80: Piano Trio No. 2 in F Major, Op. 80: III. In mäßiger Bewegung",Robert Schumann,4wXAuEoDHsS4pOcjWpvD8O,0.209,0.0215,10,-30.466,0,0.043,0.979,0.411,0.0704,0.164,87.861,327253,4,classical
The Beatitudes,Vladimir Martynov,2L76dRJlXYkyakLS8fdUC2,0.241,0.0518,10,-32.2,1,0.0453,0.988,0.957,0.0834,0.0875,89.585,315693,4,classical
Étude 3,Nico Muhly,0aojuZ1gXpgKDrgbgOGUSs,0.422,0.289,0,-13.669,0,0.0469,0.47,0.839,0.0782,0.0392,113.961,303388,3,classical
20 Regards sur l'enfant-Jésus: XI. Premiere communion de la Vierge,Olivier Messiaen,4Az5vIiiiZKkXlZuD6JylZ,0.461,0.00809,5,-26.089,1,0.0709,0.956,0.754,0.0946,0.0358,135.571,458493,5,classical
"Luke And Leia - From ""Star Wars: Return Of The Jedi""",John Williams,0bYiHGOcXqFaxa0H6ru88X,0.135,0.274,9,-14.241,1,0.0409,0.708,0.386,0.0921,0.0377,83.829,301409,4,classical
"Constellation Hiraeth: Adagio from Sonata in B Minor for Violin and Keyboard, BWV 1014",Tomek Kolczynski,5P7qyfa6vvupyenpE42WkN,0.239,0.133,11,-18.579,0,0.0375,0.946,0.252,0.11,0.0705,73.06,251309,4,classical
The Royall Consort Sett No. 6 in D Major: I. Fantazy,William Lawes,1IIRhk5eZiQmkUKGRxxtzs,0.323,0.116,1,-19.19,1,0.0405,0.95,0.111,0.146,0.282,136.032,184747,4,classical
Lion Theme,Dustin O'Halloran,18jxPJ0aA7zq0ijztjSvTY,0.303,0.129,0,-18.549,0,0.0348,0.915,0.872,0.122,0.073,137.734,118747,3,classical
Strange Light in Her Eyes,Ever So So Deep,6ukWzLZrSZvgbmSDmojZrM,0.156,0.000812,0,-45.155,1,0.0446,0.923,0.0407,0.0739,0.0777,140.09,255319,3,classical
All the Way Round - Edit,Kelpe,68Cz5sfSKx1ugwoxJzLIHh,0.252,0.147,2,-19.74,0,0.0365,0.911,0.949,0.103,0.0317,108.025,270025,4,classical
"Pieces de clavecin, Book 1: I. L'Aimable: Gracieux",Joseph-Nicolas-Pancrace Royer,6qDfwA4ssZmsNuAdQZvjso,0.278,0.207,6,-22.953,0,0.0316,0.782,0.803,0.125,0.377,97.755,374333,3,classical
Aurolac,Rumpistol,653gs7hxH7nlBfXk5y5lDf,0.547,0.243,8,-13.639,1,0.0377,0.975,0.878,0.139,0.116,66.745,265120,4,classical
La Nativité du Seigneur: 9. Dieu parmi nous,Olivier Messiaen,4cfMTCBnaSNUmYN5srcxUy,0.0607,0.219,4,-19.339,1,0.0417,0.748,0.944,0.281,0.0362,65.616,585000,4,classical
Aura,Novo Talos,3txAMdbJitTk5qSlkEV7vr,0.169,0.0284,1,-29.155,1,0.0421,0.994,0.875,0.0965,0.227,68.101,127892,4,classical
Omaramor For Solo Cello,Osvaldo Golijov,7IG6fDIfEeZaUs03Gv2hqB,0.232,0.0541,2,-22.937,1,0.0518,0.954,0.479,0.0844,0.0398,80.106,494800,1,classical
"Variations on Kamarinskaya, H. 22a",John Field,3BAKpBBHpvwafiLuf1D1lT,0.33,0.0676,10,-28.938,1,0.0583,0.993,0.914,0.0794,0.215,85.009,185400,4,classical
A Chloris (Arr. For Cor Anglais & Orchestra),Reynaldo Hahn,5YmNpuasEtEP2DmFNpE37x,0.176,0.0416,4,-26.636,1,0.0402,0.968,0.958,0.0965,0.074,86.704,255213,4,classical
"Swan Lake, Op. 20, TH 12 (Arr. C. Debussy): Act III: Danse napolitaine (Neapolitan Dance)",Pyotr Ilyich Tchaikovsky,6B2QwfPMwphErhbXht58Pc,0.321,0.131,2,-23.233,1,0.0404,0.991,0.88,0.0534,0.389,182.109,125853,4,classical
"Album for the Young, Op. 39: No. 3. Mamma (Maman)",Pyotr Ilyich Tchaikovsky,4GjfVYoUJ0OCmDiL869kUJ,0.418,0.00869,7,-37.257,1,0.0455,0.996,0.962,0.105,0.42,87.273,93507,4,classical
"Preludes and Fugues for Piano, Op.87: Prelude & Fugue No.4 in E minor: Fugue",Dmitri Shostakovich,3HxpqurpQXKaEZ7mSESgSI,0.389,0.0533,4,-26.322,0,0.0497,0.99,0.916,0.0919,0.134,118.942,315048,4,classical
Silent Waves,Dan Evmark,4yxTa8dO2tCQZ6Xil9S1FA,0.2,0.0581,0,-20.462,0,0.0451,0.973,0.709,0.0785,0.0432,93.782,411438,3,classical
"Madama Butterfly / Act 2: ""Un bel dì vedremo""",Giacomo Puccini,5E7gz5CbmUBNerBQg19ULz,0.156,0.0675,1,-19.141,1,0.0486,0.975,0.000222,0.101,0.0487,57.921,273133,3,classical
The bioluminescence of the night,James Horner,7mJNJKQ1eZFKMmJoaqyw55,0.186,0.0359,1,-28.056,0,0.0369,0.473,0.202,0.0792,0.0391,127.743,217400,3,classical
Spring Rain,Ēriks Ešenvalds,39JsionnQX837dCAyUit6k,0.123,0.0772,6,-23.483,0,0.0507,0.971,0.0182,0.126,0.0522,77.229,317787,4,classical
Journey (feat. Kronos Quartet),Michael Salvatori,5P68xT9dqkleXVVtdIJPXo,0.351,0.643,7,-12.712,0,0.0824,0.153,0.953,0.15,0.0663,142.066,437173,3,classical
Overture,Alan Menken,1IvMhKEYofTzkDHXaOan1B,0.147,0.448,0,-9.636,1,0.0368,0.752,0.875,0.353,0.153,71.812,185560,4,classical
"Piano Sonata No. 2 in D Minor, Op. 14: II. Scherzo. Allegro marcato",Sergei Prokofiev,3wjGEXabtzSbWxsXsSaIkm,0.471,0.216,9,-21.137,0,0.0558,0.994,0.852,0.0897,0.347,92.132,115880,4,classical
Nutcracker Suite: Nutcracker Suite: Sugar Rum Cherry (Dance of the Sugar Plum Fairy),Duke Ellington,4HUYWxC3FMK9lj1fBe0lZE,0.59,0.198,9,-12.918,0,0.0535,0.899,0.72,0.114,0.41,98.56,186440,4,classical
Metamorphosis II,Philip Glass,2X6wbaKa2T6aJAxXQLDU7O,0.175,0.00853,9,-25.044,0,0.0532,0.986,0.925,0.0739,0.0382,66.29,437587,3,classical
Stravinsky: Symphony in C: I. Moderato alla breve,Igor Stravinsky,7Jfb8VLOUr39Vv5gM2Xi0K,0.359,0.0321,0,-25.245,1,0.0424,0.963,0.752,0.105,0.3,147.458,616773,4,classical
"Serenade in D Major, Op. 8: IV. Allegretto alla Polacca",Ludwig van Beethoven,5IfcONRoEcj02pb0rUho8v,0.428,0.0737,5,-22.819,1,0.0462,0.92,0.0685,0.0717,0.257,110.281,202520,4,classical
The Ride Of The Valkyries,Vernon Handley,3RVpd1YvoSXj8Xi5izMs07,0.196,0.329,11,-13.003,1,0.0385,0.887,0.882,0.0965,0.095,85.425,342707,3,classical
"St. Matthew Passion, BWV 244: Pt. III: No. 54, Chorale. O Haupt voll Blut und Wunden",Johann Sebastian Bach,2O95vCqrq3RS2y6OV1eq0K,0.257,0.0651,5,-20.812,1,0.0492,0.994,0.742,0.114,0.0934,108.759,151573,3,classical
15 Preludes: XIII. Andante cantabile,Nino Rota,7bHvFyRRbdI8XzxIU9ed0k,0.419,0.0749,7,-24.845,0,0.0564,0.993,0.902,0.102,0.0334,69.567,114206,5,classical
Improvisation sur le 1er mouv J S Bach,Eddie South - Cordonnie - Stéphane Grappelli - Django Reinhardt,6vfPFtuu9DQXojJFh4MAKE,0.55,0.341,2,-9.962,0,0.0599,0.962,0.279,0.0535,0.72,116.249,199360,4,classical
when the party's over,Chad Lawson,6JWWuoeyToc9bBZkgWtQ9L,0.409,0.0178,4,-31.864,1,0.0458,0.994,0.88,0.078,0.161,117.639,208664,4,classical
"Trio for Clarinet, Cello and Piano in A Minor, Op. 114: III. Andantino grazioso",Johannes Brahms,7ezB896tKpnmBJRg04rhQ4,0.336,0.0618,9,-21.331,1,0.0446,0.989,0.778,0.0894,0.14,82.082,254973,3,classical
"Concerto a cinque No. 2, Op. 9: I. Allegro e no presto",Tomaso Albinoni,3Rxp9OMUjOrUTRNSIqS3NY,0.334,0.265,1,-14.075,0,0.0462,0.822,0.772,0.0543,0.507,169.477,234347,4,classical
A Real Gourmet Kitchen,Michael Giacchino,6hl3QoeDknHZ1mg5s3Aw2V,0.29,0.196,3,-12.383,1,0.0419,0.898,0.815,0.125,0.0661,170.087,258947,3,classical
Lunae,Jordain Wallace,2c5hCxzQSRQR4XAiAEetEl,0.223,0.0212,9,-36.037,1,0.0487,0.991,0.912,0.098,0.085,77.775,220500,4,classical
"Piano Sonata No.17 in B flat, K.570: 3. Allegretto",Wolfgang Amadeus Mozart,2hewXrU2bfHjh7UupfjRcJ,0.43,0.125,10,-25.912,1,0.0453,0.995,0.933,0.087,0.769,143.741,209000,4,classical
So That The City Can Begin To Exist,A Winged Victory for the Sullen,4LNHI3ugcaRGEfa4D0zNtM,0.152,0.0625,5,-23.396,1,0.0358,0.619,0.904,0.0802,0.0355,85.971,286962,3,classical
"Bach, J.S.: Lute Partita in E Major, BWV 1006a: I. Prelude",Johann Sebastian Bach,72Z9yKG5CmkAA7BadiFkUx,0.316,0.141,4,-25.067,1,0.0384,0.974,0.909,0.17,0.546,94.35,285760,3,classical
Clarity,Oliver Davis,5RQa1TJbBtIojSMGk0H1rA,0.649,0.34,9,-11.882,0,0.0443,0.886,0.858,0.0819,0.442,115.483,199107,3,classical
Quatuor pour la fin du temps: V. Louange a l'Eternite de Jesus (Praise to the Eternity of Jesus),Olivier Messiaen,1cE7h6ByN0dmsb5nVbIdRH,0.144,0.00463,4,-31.204,1,0.0412,0.959,0.577,0.0713,0.0238,82.014,543000,4,classical
Lettre encore,Roland Dyens,7fMaXYCcmEt2rDcXcGpYMl,0.342,0.0285,5,-26.567,1,0.0477,0.983,0.922,0.108,0.111,94.789,99840,4,classical
"Monsters, Inc.",Randy Newman,5e0O7MjhNHq9G67qDFM8nR,0.68,0.465,8,-8.353,1,0.029,0.743,0.676,0.136,0.847,109.972,126387,4,classical
Hurt,Holly Bowling,5ssa7x1KD6XqPVqhwVgnA0,0.482,0.0317,11,-18.951,0,0.0518,0.978,0.915,0.0806,0.0845,71.18,372747,4,classical
Suite from Zootopia,Michael Giacchino,1ljmDqxdiIl9Vhghp21DWs,0.325,0.336,0,-16.618,1,0.0477,0.598,0.687,0.0982,0.0389,100.023,448667,4,classical
Antiphon,Nicholas Britell,7Hhq3Ejf01wyOMjuKRrRR7,0.491,0.371,0,-18.799,0,0.0444,0.938,0.806,0.101,0.066,150.151,136493,4,classical
Chiacona A Violino Solo,Antonio Bertali,3k3grgdff9YVFRdOPTib2H,0.376,0.162,11,-18.922,1,0.0377,0.848,0.000424,0.157,0.435,113.542,571067,3,classical
Captain Jefferson,James Newton Howard,5X6b1ySSqzJm4qLw0fqs5n,0.187,0.0315,4,-25.473,0,0.0382,0.855,0.819,0.0861,0.0533,141.74,126907,4,classical
Water Night,BYU Singers,5a6sMOwX1QEjoqCV9FHf8K,0.153,0.0443,10,-22.916,0,0.0375,0.993,0.645,0.157,0.0301,135.85,316427,1,classical
Violin Concerto '1001 Nights in the Harem': Andantino,Fazıl Say,0RbfkrLmAY8SIcRnHj64m5,0.259,0.127,9,-21.331,0,0.0425,0.813,0.00262,0.089,0.0726,100.195,519093,4,classical
The Departure,Michael Nyman,5aaMPcWc1ANkAeqZcTRf90,0.0766,0.257,2,-14.082,0,0.0332,0.867,0.926,0.269,0.0418,177.979,229160,3,classical
"Sevenlere Dair, Op. 12/3",Fazıl Say,2vW6XJKWKoTLuzab2NcnwM,0.303,0.157,11,-19.231,0,0.0406,0.99,0.874,0.052,0.0835,112.888,257973,4,classical
Nimrod (Lux Aeterna),Edward Elgar,0URENFI2Nk9oVMdhz4SQKM,0.0987,0.0949,1,-21.002,1,0.0441,0.993,0.353,0.0847,0.0363,174.606,232667,4,classical
"Piano Concerto in A Minor, Op. 16: 1. Allegro molto moderato - Excerpt",Edvard Grieg,4pWOPmRyeZJyfTfOVUoENV,0.349,0.0775,9,-20.934,0,0.0415,0.983,0.893,0.164,0.0629,116.062,161768,4,classical
In A Landscape,John Cage,15LF3PxwG9yY4ziNHAA9he,0.202,0.0048,10,-37.422,1,0.0397,0.994,0.938,0.0772,0.195,68.527,531827,4,classical
"Membra Jesu nostri, BuxWV 75, Cantata V ""Ad pectus"": II. Concerto I. Sicut modo geniti infantes",Dietrich Buxtehude,6HfC3KPS8Kkv5Y5fQuf0Me,0.221,0.152,0,-22.583,1,0.0486,0.936,0,0.17,0.0883,78.648,173520,3,classical
"Il barbiere di Siviglia (The Barber of Seville), Act I: Cavatina: Largo al factotum della citta",Gioachino Rossini,5p4BRlcUzvRpApjjEFAtUq,0.484,0.266,0,-17.623,1,0.113,0.982,0.013,0.222,0.4,98.607,300107,3,classical
"Elsa and Anna - From ""Frozen""/Score",Christophe Beck,4Zd8HBzObBZWgmvJg7gCAF,0.254,0.173,10,-20.266,1,0.0488,0.952,0.529,0.0435,0.13,97.934,163547,3,classical
Métaboles: I. Incantatoire,Henri Dutilleux,2L40SzklXISbK6ffl8ZLNq,0.278,0.124,9,-22.234,1,0.0369,0.959,0.912,0.312,0.0349,62.422,198921,4,classical
"Nocturnes, Op. 27: No. 2 in D-Flat Major",Frédéric Chopin,1nGDsTkP1npeWj4hJ9s9pw,0.394,0.00948,1,-27.572,1,0.045,0.993,0.914,0.112,0.0423,132.018,376440,4,classical
Winter,Ola Gjeilo,0TnTf6JpDE2tQoO83zZfD0,0.314,0.00545,0,-33.332,1,0.0595,0.994,0.945,0.0894,0.443,138.548,188907,4,classical
"Piano Concerto in A Minor, Op.16: I. Allegro molto moderato",Edvard Grieg,2Z4aQJh0kesRMookvtfR4y,0.303,0.119,9,-18.055,0,0.0386,0.975,0.88,0.112,0.038,94.868,820853,4,classical
"Nocturne in D-Flat Major, Op. 27 No. 2: Nocturne No. 8 in D-Flat Major, Op. 27, No. 2",Frédéric Chopin,5vNrl1TXhzh2MiNibgIjWH,0.326,0.00998,1,-31.515,1,0.0373,0.988,0.892,0.172,0.0392,65.827,376000,3,classical
Violin Concerto In D Opus 35: II Canzonetta - Andante,Pyotr Ilyich Tchaikovsky,10xDhUbK4gBQiw7S1kPWVJ,0.12,0.0278,3,-28.285,1,0.0544,0.983,0.604,0.0675,0.0369,66.958,391853,4,classical
Borodin - String Quartet No.2 in D major: Notturno: Andante,Alexander Borodin,7B1xrlaP8Vm1RRmgUtfwdS,0.162,0.15,9,-19.025,1,0.052,0.948,0.622,0.0437,0.0938,73.655,517293,4,classical
Kingdom of Wessex,Jesper Kyd,49Zre5VpuQk1GtH63JLm5B,0.388,0.378,10,-13.496,0,0.0322,0.733,0.966,0.119,0.183,109.973,221440,3,classical
O Sacrum Convivium,Gabriel Jackson,4HnlDmW3Dx80EbdC4nAta0,0.0634,0.0146,3,-36.592,1,0.0469,0.991,0.902,0.082,0.0331,69.467,382943,4,classical
"Symphony No. 2, ""Legendaire'"" (The Legendary): I. Legendaire",Eduard Tubin,3jvd0hoT8EiFnd02tKnhIm,0.188,0.237,11,-16.359,1,0.0439,0.747,0.942,0.37,0.0366,115.031,605573,4,classical
"Cello Sonata in F Major, Op.6: II. Andante ma non troppo",Richard Strauss,5hl5NU3fJXDsakF7pJga35,0.108,0.0277,10,-25.846,1,0.0522,0.992,0.805,0.0841,0.0369,170.612,558667,3,classical
"Suite bergamasque, L. 75: 3. Clair de lune",Claude Debussy,1cmigB9I6IRpFqjIbzvSQB,0.335,0.00501,1,-33.366,1,0.0451,0.993,0.919,0.0618,0.0383,132.085,294960,3,classical
Spem in alium (The Forty-Part Motet),Thomas Tallis,4GS4We1xCFWWSWAr3VwOSn,0.174,0.228,0,-18.104,1,0.039,0.99,0.635,0.0863,0.0604,124.955,559080,4,classical
Libertango - Latino Gold Version,Astor Piazzolla,17o9SW6R1UOCc8Ksz0oHS8,0.444,0.289,9,-17.234,0,0.0579,0.868,0.503,0.0806,0.282,153.558,181400,4,classical
Song For Athene,John Tavener,6dismrPUy8x2dNFFv5hN8X,0.123,0.0155,10,-22.164,1,0.0479,0.105,0.914,0.107,0.043,96.884,407800,4,classical
Elysium,Ryan Amon,2lA1P244ZBikZls2qPw4VO,0.0658,0.18,9,-15.918,0,0.0411,0.685,0.893,0.086,0.036,73.314,225920,3,classical
"Die Zauberflöte, K. 620: Ouverture",Wolfgang Amadeus Mozart,5XsF5yMccCdhVx8y8mTzNE,0.296,0.115,3,-19.629,1,0.0431,0.969,0.749,0.132,0.102,90.029,401400,4,classical
"Dances for Harp and Orchestra, L. 103: 2. Danse profane",Claude Debussy,3qzNMOAMWvzMtl3aPv9rOB,0.266,0.0662,7,-21.072,1,0.0356,0.977,0.922,0.102,0.0402,142.161,279653,3,classical
In Horizons,Kristjan Järvi,2ApQP3K4qgCfJNnZGwD8Bt,0.0869,0.105,6,-22.485,1,0.0386,0.958,0.972,0.111,0.0348,82.991,216515,4,classical
Mother's Pride,The Ayoub Sisters,1FlwajHS8OlnTWn8di3GxT,0.297,0.0958,0,-20.316,1,0.0384,0.844,0.855,0.126,0.296,80.672,210227,4,classical
Ladies in Lavender,Nigel Hess,3mAZgCQgEEjvlojjbjy7up,0.253,0.233,2,-16.717,1,0.0423,0.894,0.389,0.104,0.0904,87.729,244453,4,classical
Spiegel im Spiegel - Version for Violin and Piano,Arvo Pärt,4wudbbceOZKjRlhTtbHvAs,0.176,0.006,5,-42.238,1,0.0384,0.899,3.24e-05,0.105,0.0383,71.477,636000,3,classical
"Romeo and Juliet, Op. 64: V. Masks (arr. J. Heifetz)",Jascha Heifetz,6nTvKuVFCoQrrFcStyF1S4,0.513,0.0719,10,-19.927,1,0.0384,0.97,0.0821,0.0901,0.425,164.033,133400,4,classical
O Mio Babbino Caro,Giacomo Puccini,1oi7QvpgDkBFTROce7LkB8,0.246,0.125,8,-17.825,1,0.0431,0.985,0.000112,0.262,0.076,111.735,150133,4,classical
Wicked Games,Ramin Djawadi,0FXSdzre3I9GaBB444umzh,0.66,0.218,4,-16.649,0,0.0483,0.765,0.455,0.145,0.513,112.032,331595,4,classical
"Violin Concerto, ""The Red Violin"": I. Chaconne",John Corigliano Jr.,3irafWdu2eQi7y8i3hd7XG,0.243,0.0505,2,-28.457,1,0.0473,0.815,0.0827,0.0589,0.0351,108.547,868947,4,classical
Angel,Czarina Frost,7MHk4dqq9IjK8luSzaOjT6,0.359,0.112,10,-23.341,1,0.0317,0.957,0.935,0.139,0.153,67.718,122791,4,classical
Nascence,Austin Wintory,6zcP5A5Xv6bvCUpwXrswKa,0.203,0.112,11,-18.029,0,0.0418,0.936,0.935,0.126,0.0374,72.483,106960,4,classical
"Serenade No. 13 in G Major, K. 525 ""Eine kleine Nachtmusik"": II. Romance",Wolfgang Amadeus Mozart,3LDqTboTGSoUTWyiV3Cppk,0.186,0.03,0,-25.858,1,0.0642,0.869,0.56,0.109,0.112,70.037,342440,4,classical
"Elektra, Op.58, TrV 223: ""Allein! Weh, ganz allein.""",Richard Strauss,5krfEQEoWdLo78EvVzWslg,0.23,0.235,5,-16.011,0,0.0574,0.949,0.000854,0.508,0.0436,80.18,568240,4,classical
"Impromptu, No.1",Martin Bloch,15x5geLus77CopCKAaiNG5,0.468,0.155,6,-18.803,0,0.0379,0.982,0.914,0.103,0.397,203.681,133395,4,classical
